Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm)
2.0,-31216.0,-24.92,362.5,650
3.0,-30716.0,-4.1,363.0,650
4.0,-30216.0,42.26,363.5,650
5.0,-29716.0,63.48,364.0,650
6.0,-29216.0,109.52,364.5,650
7.0,-28716.0,149.08,365.0,650
8.0,-28216.0,208.32,365.5,650
9.0,-27716.0,260.71,366.0,650
10.0,-27216.0,301.14,366.5,650
11.0,-26716.0,346.74,367.0,650
12.0,-26216.0,398.35,367.5,650
13.0,-25716.0,431.56,368.0,650
14.0,-25216.0,467.51,368.5,650
15.0,-24716.0,515.25,369.0,650
16.0,-24216.0,545.32,369.5,650
17.0,-23716.0,578.0,370.0,650
18.0,-23216.0,611.74,370.5,650
19.0,-22716.0,651.33,371.0,650
20.0,-22216.0,686.8,371.5,650
21.0,-21716.0,725.34,372.0,650
22.0,-21216.0,762.11,372.5,650
23.0,-20716.0,805.57,373.0,650
24.0,-20216.0,842.3,373.5,650
25.0,-19716.0,876.66,374.0,650
26.0,-19216.0,914.4,374.5,650
27.0,-18716.0,951.99,375.0,650
28.0,-18216.0,988.83,375.5,650
29.0,-17716.0,1022.32,376.0,650
