Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm)
2.0,-6108.0,-45.88,191.0,730
3.0,-5608.0,-47.41,191.5,730
4.0,-5108.0,-44.6,192.0,730
5.0,-4608.0,-46.75,192.5,730
6.0,-4108.0,-39.26,193.0,730
7.0,-3608.0,-37.3,193.5,730
8.0,-3108.0,-35.59,194.0,730
9.0,-2608.0,-35.4,194.5,730
10.0,-2108.0,-33.5,195.0,730
11.0,-1608.0,-31.94,195.5,730
12.0,-1108.0,-30.93,196.0,730
13.0,-608.0,-30.42,196.5,730
14.0,-108.0,-28.94,197.0,730
15.0,392.0,-28.58,197.5,730
16.0,892.0,-28.66,198.0,730
17.0,1392.0,-27.23,198.5,730
18.0,1892.0,-26.17,199.0,730
19.0,2392.0,-26.06,199.5,730
20.0,2892.0,-24.69,200.0,730
21.0,3392.0,-24.66,200.5,730
22.0,3892.0,-24.76,201.0,730
23.0,4392.0,-23.92,201.5,730
24.0,4892.0,-22.04,202.0,730
25.0,5392.0,-21.39,202.5,730
26.0,5892.0,-20.59,203.0,730
27.0,6392.0,-20.86,203.5,730
28.0,6892.0,-19.89,204.0,730
29.0,7392.0,-20.08,204.5,730
30.0,7892.0,-19.74,205.0,730
31.0,8392.0,-20.88,205.5,730
32.0,8892.0,-18.63,206.0,730
33.0,9392.0,-17.05,206.5,730
34.0,9892.0,-14.95,207.0,730
35.0,10392.0,-12.64,207.5,730
36.0,10892.0,-12.28,208.0,730
37.0,11392.0,-11.01,208.5,730
38.0,11892.0,-11.15,209.0,730
39.0,12392.0,-10.53,209.5,730
40.0,12892.0,-9.5,210.0,730
41.0,13392.0,-9.64,210.5,730
42.0,13892.0,-9.87,211.0,730
43.0,14392.0,-10.43,211.5,730
44.0,14892.0,-8.85,212.0,730
45.0,15392.0,-7.36,212.5,730
46.0,15892.0,-7.59,213.0,730
47.0,16392.0,-6.36,213.5,730
48.0,16892.0,-5.18,214.0,730
49.0,17392.0,-4.65,214.5,730
50.0,17892.0,-3.7,215.0,730
51.0,18392.0,-3.31,215.5,730
52.0,18892.0,-2.59,216.0,730
53.0,19392.0,-2.23,216.5,730
54.0,19892.0,-1.52,217.0,730
55.0,20392.0,-0.57,217.5,730
56.0,20892.0,0.83,218.0,730
57.0,21392.0,1.9,218.5,730
58.0,21892.0,1.46,219.0,730
59.0,22392.0,1.92,219.5,730
60.0,22892.0,4.07,220.0,730
61.0,23392.0,6.02,220.5,730
62.0,23892.0,6.7,221.0,730
63.0,24392.0,8.12,221.5,730
64.0,24892.0,8.48,222.0,730
65.0,25392.0,6.77,222.5,730
66.0,25892.0,7.89,223.0,730
67.0,26392.0,9.23,223.5,730
68.0,26892.0,9.59,224.0,730
69.0,27392.0,10.38,224.5,730
70.0,27892.0,11.68,225.0,730
71.0,28392.0,12.79,225.5,730
72.0,28892.0,13.91,226.0,730
73.0,29392.0,15.07,226.5,730
74.0,29892.0,16.04,227.0,730
75.0,30392.0,17.03,227.5,730
76.0,30892.0,17.95,228.0,730
77.0,31392.0,19.33,228.5,730
78.0,31892.0,19.78,229.0,730
79.0,32392.0,20.76,229.5,730
80.0,-32644.0,22.47,230.0,730
81.0,-32144.0,22.88,230.5,730
82.0,-31644.0,23.48,231.0,730
83.0,-31144.0,23.5,231.5,730
84.0,-30644.0,24.43,232.0,730
85.0,-30144.0,27.04,232.5,730
86.0,-29644.0,27.96,233.0,730
87.0,-29144.0,28.1,233.5,730
88.0,-28644.0,29.08,234.0,730
89.0,-28144.0,30.03,234.5,730
