Iteration,Time Stamp,Load Cell Reading (gf),Displacement (mm),Height (mm)
2.0,2928.0,-24.71,134.5,680
3.0,3428.0,-23.05,135.0,680
4.0,3928.0,-23.6,135.5,680
5.0,4428.0,-24.19,136.0,680
6.0,4928.0,-24.77,136.5,680
7.0,5428.0,-24.94,137.0,680
8.0,5928.0,-24.32,137.5,680
9.0,6428.0,-24.65,138.0,680
10.0,6928.0,-24.65,138.5,680
11.0,7428.0,-24.55,139.0,680
12.0,7928.0,-23.42,139.5,680
13.0,8428.0,-24.98,140.0,680
14.0,8928.0,-24.92,140.5,680
15.0,9428.0,-24.89,141.0,680
16.0,9928.0,-20.18,141.5,680
17.0,10428.0,-14.08,142.0,680
18.0,10928.0,-9.55,142.5,680
19.0,11428.0,-4.98,143.0,680
20.0,11928.0,0.09,143.5,680
21.0,12428.0,3.26,144.0,680
22.0,12928.0,7.79,144.5,680
23.0,13428.0,14.15,145.0,680
24.0,13928.0,16.67,145.5,680
25.0,14428.0,22.08,146.0,680
26.0,14928.0,26.13,146.5,680
27.0,15428.0,31.64,147.0,680
28.0,15928.0,32.73,147.5,680
29.0,16428.0,37.72,148.0,680
30.0,16928.0,42.86,148.5,680
31.0,17428.0,49.05,149.0,680
32.0,17928.0,53.97,149.5,680
33.0,18428.0,54.74,150.0,680
34.0,18928.0,59.68,150.5,680
35.0,19428.0,64.38,151.0,680
36.0,19928.0,68.61,151.5,680
37.0,20428.0,72.87,152.0,680
38.0,20928.0,77.05,152.5,680
39.0,21428.0,82.14,153.0,680
40.0,21928.0,88.72,153.5,680
41.0,22428.0,90.36,154.0,680
42.0,22928.0,90.34,154.5,680
43.0,23428.0,94.35,155.0,680
44.0,23928.0,99.78,155.5,680
45.0,24428.0,103.95,156.0,680
46.0,24928.0,109.15,156.5,680
47.0,25428.0,115.26,157.0,680
48.0,25928.0,110.75,157.5,680
49.0,26428.0,117.23,158.0,680
50.0,26928.0,122.25,158.5,680
51.0,27428.0,127.43,159.0,680
52.0,27928.0,132.84,159.5,680
53.0,28428.0,138.93,160.0,680
54.0,28928.0,143.26,160.5,680
55.0,29428.0,147.76,161.0,680
56.0,29928.0,153.05,161.5,680
57.0,30428.0,157.94,162.0,680
58.0,30928.0,161.74,162.5,680
59.0,31428.0,167.65,163.0,680
60.0,31928.0,170.33,163.5,680
61.0,32428.0,177.03,164.0,680
62.0,-32608.0,182.87,164.5,680
63.0,-32108.0,188.31,165.0,680
64.0,-31608.0,193.48,165.5,680
65.0,-31108.0,198.67,166.0,680
66.0,-30608.0,203.5,166.5,680
67.0,-30108.0,210.37,167.0,680
68.0,-29608.0,212.73,167.5,680
69.0,-29108.0,216.81,168.0,680
70.0,-28608.0,224.88,168.5,680
71.0,-28108.0,230.09,169.0,680
72.0,-27608.0,236.96,169.5,680
73.0,-27108.0,237.69,170.0,680
74.0,-26608.0,246.07,170.5,680
75.0,-26108.0,252.22,171.0,680
76.0,-25608.0,247.45,171.5,680
77.0,-25108.0,253.34,172.0,680
78.0,-24608.0,263.13,172.5,680
79.0,-24108.0,268.32,173.0,680
80.0,-23608.0,264.05,173.5,680
81.0,-23108.0,268.48,174.0,680
82.0,-22608.0,275.63,174.5,680
83.0,-22108.0,281.35,175.0,680
84.0,-21608.0,281.95,175.5,680
85.0,-21108.0,288.97,176.0,680
86.0,-20608.0,294.09,176.5,680
87.0,-20108.0,299.52,177.0,680
88.0,-19608.0,306.5,177.5,680
89.0,-19108.0,313.3,178.0,680
